year,group,group_label,characteristics_code,cat_id,major,cat_label,item_code,in_cpi_scope,n_cu,dollars,totalexp,share_raw,share_cpi
2002,single_parent,"One parent, child under 18",09,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,6730,392,30185,1.298658273977141,1.5524752475247525
2002,single_parent,"One parent, child under 18",09,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,6730,878,30185,2.908729501407984,3.477227722772277
2002,single_parent,"One parent, child under 18",09,20,Apparel,Apparel: children under 2,INFANT,TRUE,6730,71,30185,0.2352161669703495,0.2811881188118812
2002,single_parent,"One parent, child under 18",09,21,Apparel,Footwear,FOOTWEAR,TRUE,6730,391,30185,1.2953453702169953,1.5485148514851486
2002,single_parent,"One parent, child under 18",09,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,6730,154,30185,0.5101871790624483,0.6099009900990099
2002,single_parent,"One parent, child under 18",09,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,6730,2833,30185,9.38545635249296,11.219801980198019
2002,single_parent,"One parent, child under 18",09,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,6730,912,30185,3.02136822925294,3.611881188118812
2002,single_parent,"One parent, child under 18",09,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,6730,1645,30185,5.449726685439788,6.514851485148514
2002,single_parent,"One parent, child under 18",09,26,Transport,Public and other transportation,PUBTRANS,TRUE,6730,159,30185,0.5267516978631771,0.6297029702970297
2002,single_parent,"One parent, child under 18",09,27,Health,Health insurance,HLTHINSR,PARTIAL,6730,578,30185,1.9148583733642537,2.289108910891089
2002,single_parent,"One parent, child under 18",09,28,Health,Medical services,MEDSERVS,TRUE,6730,411,30185,1.3616034454199106,1.6277227722772276
2002,single_parent,"One parent, child under 18",09,29,Health,Drugs,DRUGS,TRUE,6730,187,30185,0.6195130031472585,0.7405940594059406
2002,single_parent,"One parent, child under 18",09,30,Health,Medical supplies,MEDSUPPL,TRUE,6730,77,30185,0.25509358953122413,0.30495049504950494
2002,single_parent,"One parent, child under 18",09,31,Entertainment,Fees and admissions,FEESADM,TRUE,6730,305,30185,1.010435646844459,1.2079207920792079
2002,single_parent,"One parent, child under 18",09,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,6730,612,30185,2.02749710120921,2.4237623762376237
2002,single_parent,"One parent, child under 18",09,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,6730,263,30185,0.8712936889183369,1.0415841584158416
2002,single_parent,"One parent, child under 18",09,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,6730,182,30185,0.6029484843465297,0.7207920792079208
2002,single_parent,"One parent, child under 18",09,35,Personal care,Personal care products and services,PERSCARE,TRUE,6730,428,30185,1.4179228093423886,1.695049504950495
2002,single_parent,"One parent, child under 18",09,36,Reading,Reading,READING,TRUE,6730,72,30185,0.23852907073049529,0.2851485148514851
2002,single_parent,"One parent, child under 18",09,37,Education,Education,EDUCATN,PARTIAL,6730,454,30185,1.5040583071061786,1.798019801980198
2002,single_parent,"One parent, child under 18",09,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,6730,262,30185,0.8679807851581911,1.0376237623762377
2002,single_parent,"One parent, child under 18",09,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,6730,569,30185,1.8850422395229418,2.2534653465346532
2002,single_parent,"One parent, child under 18",09,40,Out of scope,Cash contributions,CASHCONT,FALSE,6730,374,30185,1.239026006294517,NA
2002,single_parent,"One parent, child under 18",09,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,6730,2066,30185,6.844459168461156,NA
2003,all_cu,All consumer units,01,01,Food,Food at home,FOODHOME,TRUE,115356,3129,40817,7.665923512262047,10.063034669067987
2003,all_cu,All consumer units,01,02,Food,Food away from home,FOODAWAY,TRUE,115356,2211,40817,5.41686062179974,7.110696597414292
2003,all_cu,All consumer units,01,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,115356,391,40817,0.9579341940857976,1.2574773268154629
2003,all_cu,All consumer units,01,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,115356,2954,40817,7.2371805865203225,NA
2003,all_cu,All consumer units,01,05,Housing,Owned dwellings: property taxes,220211,FALSE,115356,1344,40817,3.29274566969645,NA
2003,all_cu,All consumer units,01,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,115356,965,40817,2.3642109905186564,3.1034926352350936
2003,all_cu,All consumer units,01,07,Housing,Rented dwellings,RNTDWELL,TRUE,115356,2179,40817,5.338461915378396,7.007782851997169
2003,all_cu,All consumer units,01,08,Housing,Other lodging,OTHLODGE,TRUE,115356,445,40817,1.0902320111718156,1.4311442722068566
2003,all_cu,All consumer units,01,09,Utilities,Natural gas,NATRLGAS,TRUE,115356,392,40817,0.9603841536614646,1.2606933813597478
2003,all_cu,All consumer units,01,10,Utilities,Electricity,ELECTRIC,TRUE,115356,1028,40817,2.5185584437856776,3.306104071525053
2003,all_cu,All consumer units,01,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,115356,110,40817,0.26949555332337016,0.3537659998713578
2003,all_cu,All consumer units,01,12,Utilities,Telephone services,PHONE,TRUE,115356,956,40817,2.3421613543376534,3.074548144336528
2003,all_cu,All consumer units,01,13,Utilities,Water and other public services,WATER,TRUE,115356,326,40817,0.7986868216674425,1.048433781436933
2003,all_cu,All consumer units,01,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,115356,294,40817,0.7202881152460985,0.9455200360198109
2003,all_cu,All consumer units,01,15,Household ops,Other household expenses,HHOTHXPN,TRUE,115356,414,40817,1.0142832643261386,1.3314465813340195
2003,all_cu,All consumer units,01,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,115356,529,40817,1.2960286155278438,1.7012928539268026
2003,all_cu,All consumer units,01,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,115356,1497,40817,3.6675894847735013,4.814433652794752
2003,all_cu,All consumer units,01,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,115356,372,40817,0.9113849621481246,1.1963722904740464
2003,all_cu,All consumer units,01,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,115356,634,40817,1.553274370972879,2.038978581076735
2003,all_cu,All consumer units,01,20,Apparel,Apparel: children under 2,INFANT,TRUE,115356,81,40817,0.19844672562902713,0.26050041808709073
2003,all_cu,All consumer units,01,21,Apparel,Footwear,FOOTWEAR,TRUE,115356,294,40817,0.7202881152460985,0.9455200360198109
2003,all_cu,All consumer units,01,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,115356,258,40817,0.6320895705220864,0.8297420724255483
2003,all_cu,All consumer units,01,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,115356,3732,40817,9.14324913638925,12.002315559271885
2003,all_cu,All consumer units,01,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,115356,1333,40817,3.265796114364113,4.287000707532
2003,all_cu,All consumer units,01,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,115356,2331,40817,5.710855770879781,7.496623142728501
2003,all_cu,All consumer units,01,26,Transport,Public and other transportation,PUBTRANS,TRUE,115356,385,40817,0.9432344366317956,1.2381809995497524
2003,all_cu,All consumer units,01,27,Health,Health insurance,HLTHINSR,PARTIAL,115356,1252,40817,3.067349388735086,4.026500289444909
2003,all_cu,All consumer units,01,28,Health,Medical services,MEDSERVS,TRUE,115356,591,40817,1.447926109219198,1.900688235672477
2003,all_cu,All consumer units,01,29,Health,Drugs,DRUGS,TRUE,115356,467,40817,1.1441311218364898,1.5018974721811282
2003,all_cu,All consumer units,01,30,Health,Medical supplies,MEDSUPPL,TRUE,115356,107,40817,0.26214567459636917,0.3441178362385026
2003,all_cu,All consumer units,01,31,Entertainment,Fees and admissions,FEESADM,TRUE,115356,494,40817,1.2102800303794987,1.5887309448768252
2003,all_cu,All consumer units,01,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,115356,730,40817,1.788470490236911,2.3477198173281018
2003,all_cu,All consumer units,01,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,115356,378,40817,0.9260847196021266,1.2156686177397569
2003,all_cu,All consumer units,01,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,115356,457,40817,1.1196315260798197,1.4697369267382774
2003,all_cu,All consumer units,01,35,Personal care,Personal care products and services,PERSCARE,TRUE,115356,527,40817,1.2911286963765098,1.6948607448382325
2003,all_cu,All consumer units,01,36,Reading,Reading,READING,TRUE,115356,127,40817,0.3111448661097092,0.40843892712420404
2003,all_cu,All consumer units,01,37,Education,Education,EDUCATN,PARTIAL,115356,783,40817,1.918318347747262,2.5181707081752105
2003,all_cu,All consumer units,01,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,115356,290,40817,0.7104882769434304,0.9326558178426706
2003,all_cu,All consumer units,01,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,115356,606,40817,1.484675502854203,1.948929053836753
2003,all_cu,All consumer units,01,40,Out of scope,Cash contributions,CASHCONT,FALSE,115356,1370,40817,3.356444618663792,NA
2003,all_cu,All consumer units,01,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,115356,4055,40817,9.93458607932969,NA
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,01,Food,Food at home,FOODHOME,TRUE,35583,4181.547508641767,52358.38554927915,7.986395044030034,10.762189368705197
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,02,Food,Food away from home,FOODAWAY,TRUE,35583,2830.934491189613,52358.38554927915,5.406840683666932,7.286071250324713
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,35583,396.7270887783492,52358.38554927915,0.7577145181547928,1.021069842756507
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,35583,4887.735772700446,52358.38554927915,9.335153713057409,NA
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,05,Housing,Owned dwellings: property taxes,220211,FALSE,35583,1704.033639659388,52358.38554927915,3.254557262953744,NA
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,35583,1091.736700109603,52358.38554927915,2.085122924735852,2.8098394393613573
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,07,Housing,Rented dwellings,RNTDWELL,TRUE,35583,1901.3010707360256,52358.38554927915,3.6313210401541918,4.893442470256543
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,08,Housing,Other lodging,OTHLODGE,TRUE,35583,507.4856251580811,52358.38554927915,0.9692537686832248,1.3061328105347878
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,09,Utilities,Natural gas,NATRLGAS,TRUE,35583,481.20150071663437,52358.38554927915,0.9190533582509581,1.2384844760258864
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,10,Utilities,Electricity,ELECTRIC,TRUE,35583,1270.2212292386814,52358.38554927915,2.426012979416951,3.269211071012448
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,35583,129.4776157153697,52358.38554927915,0.24729107736430636,0.33324089143013647
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,12,Utilities,Telephone services,PHONE,TRUE,35583,1189.0575836775988,52358.38554927915,2.2709974175167615,3.0603174684460224
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,13,Utilities,Water and other public services,WATER,TRUE,35583,407.8742095944693,52358.38554927915,0.7790045573704378,1.049759562266088
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,35583,676.4163224011467,52358.38554927915,1.2918968285691523,1.7409154239476419
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,15,Household ops,Other household expenses,HHOTHXPN,TRUE,35583,523.3369024534188,52358.38554927915,0.9995283409968013,1.3469297756860203
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,35583,658.2724053621112,52358.38554927915,1.2572435121066754,1.694217814830293
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,35583,1891.6700952702133,52358.38554927915,3.6129267077759564,4.868654904994109
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,35583,561.7105640333867,52358.38554927915,1.072818724528301,1.445693358268959
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,35583,848.9237838293567,52358.38554927915,1.6213711995194329,2.1849036755621842
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,20,Apparel,Apparel: children under 2,INFANT,TRUE,35583,156.7883820925723,52358.38554927915,0.2994522853364238,0.4035315287954865
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,21,Apparel,Footwear,FOOTWEAR,TRUE,35583,426.7041564792176,52358.38554927915,0.8149681316617532,1.0982228294554515
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,35583,312.7585363797319,52358.38554927915,0.5973418261442895,0.8049571571867822
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,35583,4930.350392041143,52358.38554927915,9.416543960089736,12.689408517673845
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,35583,1760.9595312368265,52358.38554927915,3.36328080547753,4.532240733037349
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,35583,3066.7026389005987,52358.38554927915,5.857137508593063,7.892875656475936
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,26,Transport,Public and other transportation,PUBTRANS,TRUE,35583,420.3667481662592,52358.38554927915,0.8028642284445814,1.081912028674183
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,27,Health,Health insurance,HLTHINSR,PARTIAL,35583,1295.4803136329147,52358.38554927915,2.474255651778305,3.3342212254992836
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,28,Health,Medical services,MEDSERVS,TRUE,35583,693.8971418936009,52358.38554927915,1.3252836859160075,1.7859063966220272
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,29,Health,Drugs,DRUGS,TRUE,35583,346.3502234212967,52358.38554927915,0.6614990507973466,0.8914132111736058
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,30,Health,Medical supplies,MEDSUPPL,TRUE,35583,117.62473653148976,52358.38554927915,0.22465310054448226,0.3027347378882545
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,31,Entertainment,Fees and admissions,FEESADM,TRUE,35583,748.0954388331506,52358.38554927915,1.4287977579619053,1.9253983751106831
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,35583,925.7963915352836,52358.38554927915,1.7681912492583143,2.382753289775009
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,35583,482.3667481662592,52358.38554927915,0.9212788803662803,1.2414835125520398
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,35583,505.9120647500211,52358.38554927915,0.9662484040380926,1.30208288522373
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,35,Personal care,Personal care products and services,PERSCARE,TRUE,35583,663.0394570440941,52358.38554927915,1.266348169616591,1.7064869359692683
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,36,Reading,Reading,READING,TRUE,35583,132.28092066436218,52358.38554927915,0.2526451480056825,0.3404558515990537
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,37,Education,Education,EDUCATN,PARTIAL,35583,1309.9611331253689,52358.38554927915,2.5019127679031423,3.371490997340869
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,35583,284.62473653148976,52358.38554927915,0.5436086952368003,0.7325482509140947
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,35583,725.2857263299891,52358.38554927915,1.3852331746313262,1.8666922513855735
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,40,Out of scope,Cash contributions,CASHCONT,FALSE,35583,1279.9067532248546,52358.38554927915,2.444511494763757,NA
2003,families_kids,"Families with children (04 + 09, CU-weighted)",F1,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,35583,5632.64943933901,52358.38554927915,10.757874560585183,NA
2003,married_kids,Married couple with children,04,01,Food,Food at home,FOODHOME,TRUE,28584,4476,57702,7.757096807736301,10.594082840236686
2003,married_kids,Married couple with children,04,02,Food,Food away from home,FOODAWAY,TRUE,28584,3077,57702,5.332570794773145,7.282840236686391
2003,married_kids,Married couple with children,04,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,28584,440,57702,0.762538560188555,1.0414201183431953
2003,married_kids,Married couple with children,04,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,28584,5610,57702,9.722366642404076,NA
2003,married_kids,Married couple with children,04,05,Housing,Owned dwellings: property taxes,220211,FALSE,28584,1956,57702,3.389830508474576,NA
2003,married_kids,Married couple with children,04,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,28584,1207,57702,2.091781913971786,2.856804733727811
2003,married_kids,Married couple with children,04,07,Housing,Rented dwellings,RNTDWELL,TRUE,28584,1455,57702,2.5215763751689715,3.4437869822485205
2003,married_kids,Married couple with children,04,08,Housing,Other lodging,OTHLODGE,TRUE,28584,584,57702,1.012096634432082,1.3822485207100592
2003,married_kids,Married couple with children,04,09,Utilities,Natural gas,NATRLGAS,TRUE,28584,517,57702,0.8959828082215521,1.2236686390532545
2003,married_kids,Married couple with children,04,10,Utilities,Electricity,ELECTRIC,TRUE,28584,1331,57702,2.3066791445703787,3.1502958579881657
2003,married_kids,Married couple with children,04,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,28584,146,57702,0.2530241586080205,0.3455621301775148
2003,married_kids,Married couple with children,04,12,Utilities,Telephone services,PHONE,TRUE,28584,1252,57702,2.1697688121728884,2.9633136094674555
2003,married_kids,Married couple with children,04,13,Utilities,Water and other public services,WATER,TRUE,28584,448,57702,0.7764028976465287,1.0603550295857989
2003,married_kids,Married couple with children,04,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,28584,725,57702,1.256455582128869,1.7159763313609468
2003,married_kids,Married couple with children,04,15,Household ops,Other household expenses,HHOTHXPN,TRUE,28584,591,57702,1.0242279297078092,1.3988165680473372
2003,married_kids,Married couple with children,04,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,28584,734,57702,1.2720529617690894,1.7372781065088758
2003,married_kids,Married couple with children,04,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,28584,2122,57702,3.677515510727531,5.022485207100591
2003,married_kids,Married couple with children,04,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,28584,604,57702,1.0467574780770164,1.429585798816568
2003,married_kids,Married couple with children,04,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,28584,892,57702,1.5458736265640707,2.111242603550296
2003,married_kids,Married couple with children,04,20,Apparel,Apparel: children under 2,INFANT,TRUE,28584,168,57702,0.29115108661744826,0.39763313609467454
2003,married_kids,Married couple with children,04,21,Apparel,Footwear,FOOTWEAR,TRUE,28584,421,57702,0.7296107587258673,0.9964497041420118
2003,married_kids,Married couple with children,04,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,28584,346,57702,0.5996325950573637,0.8189349112426035
2003,married_kids,Married couple with children,04,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,28584,5713,57702,9.900869987175488,13.52189349112426
2003,married_kids,Married couple with children,04,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,28584,1949,57702,3.3776992131988495,4.61301775147929
2003,married_kids,Married couple with children,04,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,28584,3418,57702,5.923538178919275,8.0899408284023675
2003,married_kids,Married couple with children,04,26,Transport,Public and other transportation,PUBTRANS,TRUE,28584,466,57702,0.8075976569269696,1.1029585798816568
2003,married_kids,Married couple with children,04,27,Health,Health insurance,HLTHINSR,PARTIAL,28584,1455,57702,2.5215763751689715,3.4437869822485205
2003,married_kids,Married couple with children,04,28,Health,Medical services,MEDSERVS,TRUE,28584,783,57702,1.3569720286991784,1.8532544378698226
2003,married_kids,Married couple with children,04,29,Health,Drugs,DRUGS,TRUE,28584,391,57702,0.6776194932584659,0.9254437869822485
2003,married_kids,Married couple with children,04,30,Health,Medical supplies,MEDSUPPL,TRUE,28584,131,57702,0.2270285258743198,0.31005917159763313
2003,married_kids,Married couple with children,04,31,Entertainment,Fees and admissions,FEESADM,TRUE,28584,849,57702,1.4713528127274618,2.009467455621302
2003,married_kids,Married couple with children,04,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,28584,997,57702,1.7278430556999758,2.3597633136094673
2003,married_kids,Married couple with children,04,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,28584,528,57702,0.915046272226266,1.2497041420118342
2003,married_kids,Married couple with children,04,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,28584,584,57702,1.012096634432082,1.3822485207100592
2003,married_kids,Married couple with children,04,35,Personal care,Personal care products and services,PERSCARE,TRUE,28584,713,57702,1.2356590759419084,1.6875739644970413
2003,married_kids,Married couple with children,04,36,Reading,Reading,READING,TRUE,28584,149,57702,0.2582232851547607,0.3526627218934911
2003,married_kids,Married couple with children,04,37,Education,Education,EDUCATN,PARTIAL,28584,1510,57702,2.616893695192541,3.57396449704142
2003,married_kids,Married couple with children,04,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,TRUE,28584,298,57702,0.5164465703095213,0.7053254437869823
2003,married_kids,Married couple with children,04,39,Miscellaneous,Miscellaneous,MISC,PARTIAL,28584,778,57702,1.348306817787945,1.8414201183431953
2003,married_kids,Married couple with children,04,40,Out of scope,Cash contributions,CASHCONT,FALSE,28584,1441,57702,2.4973137846175177,NA
2003,married_kids,Married couple with children,04,41,Out of scope,Personal insurance and pensions,INSPENSN,FALSE,28584,6445,57702,11.169456864580084,NA
2003,married_nokids,Married couple only,03,01,Food,Food at home,FOODHOME,TRUE,25132,3402,47896,7.102889594120595,9.439249743347855
2003,married_nokids,Married couple only,03,02,Food,Food away from home,FOODAWAY,TRUE,25132,2525,47896,5.271838984466344,7.005909935906329
2003,married_nokids,Married couple only,03,03,Alcohol,Alcoholic beverages,ALCBEVG,TRUE,25132,478,47896,0.997995657257391,1.3262673066785051
2003,married_nokids,Married couple only,03,04,Housing,Owned dwellings: mortgage interest and charges,OWNMORTG,FALSE,25132,2924,47896,6.104893936863204,NA
2003,married_nokids,Married couple only,03,05,Housing,Owned dwellings: property taxes,220211,FALSE,25132,1742,47896,3.6370469350258894,NA
2003,married_nokids,Married couple only,03,06,Housing,"Owned dwellings: maintenance, repairs, insurance",OWNEXPEN,PARTIAL,25132,1306,47896,2.7267412727576414,3.623650842096501
2003,married_nokids,Married couple only,03,07,Housing,Rented dwellings,RNTDWELL,TRUE,25132,1280,47896,2.672456990145315,3.551510779390139
2003,married_nokids,Married couple only,03,08,Housing,Other lodging,OTHLODGE,TRUE,25132,748,47896,1.5617170536161684,2.0754141117061127
2003,married_nokids,Married couple only,03,09,Utilities,Natural gas,NATRLGAS,TRUE,25132,413,47896,0.8622849507265743,1.1459171499125995
2003,married_nokids,Married couple only,03,10,Utilities,Electricity,ELECTRIC,TRUE,25132,1153,47896,2.407299148154334,3.1991343192475235
2003,married_nokids,Married couple only,03,11,Utilities,Fuel oil and other fuels,OTHRFUEL,TRUE,25132,137,47896,0.28603641222649073,0.3801226381066008
2003,married_nokids,Married couple only,03,12,Utilities,Telephone services,PHONE,TRUE,25132,991,47896,2.069066310339068,2.749646236230959
2003,married_nokids,Married couple only,03,13,Utilities,Water and other public services,WATER,TRUE,25132,382,47896,0.7975613829964924,1.0599039982242446
2003,married_nokids,Married couple only,03,14,Household ops,Personal services (childcare proxy),HHPERSRV,TRUE,25132,68,47896,0.14197427760146986,0.18867401015510113
2003,married_nokids,Married couple only,03,15,Household ops,Other household expenses,HHOTHXPN,TRUE,25132,528,47896,1.1023885084349423,1.4649981964984324
2003,married_nokids,Married couple only,03,16,Household ops,Housekeeping supplies,HKPGSUPP,TRUE,25132,659,47896,1.375897778520127,1.828473127826642
2003,married_nokids,Married couple only,03,17,Household ops,Household furnishings and equipment,HHFURNSH,TRUE,25132,2021,47896,4.219559044596626,5.607502566521462
2003,married_nokids,Married couple only,03,18,Apparel,Apparel: men and boys,MENBOYS,TRUE,25132,361,47896,0.7537163855019209,1.0016370244998751
2003,married_nokids,Married couple only,03,19,Apparel,Apparel: women and girls,WMNSGRLS,TRUE,25132,650,47896,1.3571070653081676,1.803501567659055
2003,married_nokids,Married couple only,03,20,Apparel,Apparel: children under 2,INFANT,TRUE,25132,44,47896,0.09186570903624519,0.12208318304153602
2003,married_nokids,Married couple only,03,21,Apparel,Footwear,FOOTWEAR,TRUE,25132,264,47896,0.5511942542174711,0.7324990982492162
2003,married_nokids,Married couple only,03,22,Apparel,Other apparel products and services,OTHAPPRL,TRUE,25132,314,47896,0.6555871053950225,0.8712299880691434
2003,married_nokids,Married couple only,03,23,Transport,Vehicle purchases (net outlay),VEHPURCH,PARTIAL,25132,4933,47896,10.299398697177217,13.687189589634029
2003,married_nokids,Married couple only,03,24,Transport,Gasoline and other fuels,GASFUEL,TRUE,25132,1463,47896,3.054534825455153,4.059265836131073
2003,married_nokids,Married couple only,03,25,Transport,Other vehicle expenses,VEHOTHXP,PARTIAL,25132,2638,47896,5.50776682812761,7.319441746899365
2003,married_nokids,Married couple only,03,26,Transport,Public and other transportation,PUBTRANS,TRUE,25132,547,47896,1.142057791882412,1.5177159346300046
2003,married_nokids,Married couple only,03,27,Health,Health insurance,HLTHINSR,PARTIAL,25132,1906,47896,3.979455486888258,5.288421519935629
2003,married_nokids,Married couple only,03,28,Health,Medical services,MEDSERVS,TRUE,25132,847,47896,1.76841489894772,2.3501012735495683
2003,married_nokids,Married couple only,03,29,Health,Drugs,DRUGS,TRUE,25132,792,47896,1.6535827626524136,2.1974972947476483
2003,married_nokids,Married couple only,03,30,Health,Medical supplies,MEDSUPPL,TRUE,25132,167,47896,0.3486721229330215,0.4633611719985572
2003,married_nokids,Married couple only,03,31,Entertainment,Fees and admissions,FEESADM,TRUE,25132,586,47896,1.223484215800902,1.625926028689548
2003,married_nokids,Married couple only,03,32,Entertainment,Audio and visual equipment and services,TVAUDIO,TRUE,25132,750,47896,1.5658927676632703,2.0809633472989097
2003,married_nokids,Married couple only,03,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,TRUE,25132,517,47896,1.079422081175881,1.4344774007380483
2003,married_nokids,Married couple only,03,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,TRUE,25132,846,47896,1.766327041924169,2.34732665575317
